source,source_version,original_path,local_path,original_class,original_class_id,target_class,target_class_id,original_split,license
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/080.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/080.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/081.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/081.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/082.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/082.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/083.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/083.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/084.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/084.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/085.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/085.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/086.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/086.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/087.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/087.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/088.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/088.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/089.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/089.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/090.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/090.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/091.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/091.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/092.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/092.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/093.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/093.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/094.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/094.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/095.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/095.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/096.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/096.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/097.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/097.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/098.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/098.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/099.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/099.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/100.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/100.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/101.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/101.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/102.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/102.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/103.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/103.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/104.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/104.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/105.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/105.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/106.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/106.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/107.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/107.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/108.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/108.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/109.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/109.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/110.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/110.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/111.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/111.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/112.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/112.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/113.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/113.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/114.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/114.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/115.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/115.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/116.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/116.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/117.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/117.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/118.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/118.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/119.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/119.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/120.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/120.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/121.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/121.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/122.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/122.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/123.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/123.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/124.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/124.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/125.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/125.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/126.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/126.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/127.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/127.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/128.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/128.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/129.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/129.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/130.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/130.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/131.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/131.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/132.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/132.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/133.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/133.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/134.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/134.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/135.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/135.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/136.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/136.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/137.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/137.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/138.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/138.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/139.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/139.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/140.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/140.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/141.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/141.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/142.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/142.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/143.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/143.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/144.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/144.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/145.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/145.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/146.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/146.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/147.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/147.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/148.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/148.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/149.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/149.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/150.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/150.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/151.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/151.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/152.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/152.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/153.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/153.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/154.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/154.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/155.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/155.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/156.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/156.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/157.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/157.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/158.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/158.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/159.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/159.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/160.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/160.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/161.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/161.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/162.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/162.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/163.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/163.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/164.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/164.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/165.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/165.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/166.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/166.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/167.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/167.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/168.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/168.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/OIL FILTER/169.jpg,ia-service/datasets/raw/kaggle-car-parts/train/OIL FILTER/169.jpg,OIL FILTER,,oil_filter,4,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/001.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/001.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/002.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/002.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/003.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/003.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/004.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/004.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/005.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/005.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/006.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/006.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/007.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/007.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/008.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/008.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/009.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/009.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/010.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/010.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/011.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/011.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/012.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/012.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/013.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/013.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/014.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/014.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/015.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/015.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/016.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/016.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/017.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/017.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/018.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/018.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/019.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/019.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/020.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/020.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/021.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/021.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/022.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/022.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/023.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/023.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/024.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/024.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/025.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/025.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/026.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/026.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/027.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/027.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/028.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/028.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/029.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/029.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/030.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/030.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/031.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/031.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/032.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/032.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/033.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/033.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/034.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/034.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/035.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/035.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/036.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/036.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/037.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/037.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/038.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/038.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/039.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/039.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/040.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/040.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/041.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/041.jpg,RADIATOR,,radiator,6,train,Apache-2.0
gpiosenka/car-parts-40-classes,v3,car parts 50/train/RADIATOR/042.jpg,ia-service/datasets/raw/kaggle-car-parts/train/RADIATOR/042.jpg,RADIATOR,,radiator,6,train,Apache-2.0
